mean_x,std_x,median_x,root_mean_square_x,mean_y,std_y,median_y,root_mean_square_y,mean_z,std_z,median_z,root_mean_square_z,Activity
-4.33339372278481,1.8722380059466428,-4.235592,4.72054830582019,-6.412786069787342,2.2899652540207556,-6.4749355,6.809388081280206,-4.0552076557721515,5.259781144443435,-5.108577,6.6415364802789245,hand_wash
-4.210624870351758,1.7776658931420983,-4.0098614999999995,4.570498640899641,-6.461883051673367,2.2726302530293343,-6.5479835,6.849874512754791,-5.533623428944724,4.184655478518829,-6.4797252499999995,6.937746732712546,hand_wash
-3.980963655388471,1.5532804549954666,-3.8404138,4.273260090071147,-6.60109700918797,2.137542656482526,-6.815028,6.938556790355811,-5.515835021604011,4.017960820083213,-6.484515,6.824107644027685,hand_wash
-3.9006485616499997,1.2626446449951865,-3.7703595500000002,4.099918377362802,-6.714976140250001,1.8385989712775637,-6.8066455,6.962136937845284,-5.391745814225,4.104252948822033,-6.80185535,6.776120954729717,hand_wash
-3.9899882065326633,1.0925325256811607,-3.8416112499999997,4.136862725295703,-6.697798506030151,1.901498164132012,-6.70844985,6.962485195357842,-5.579164905956534,3.649847241170525,-6.66653685,6.666968271391208,hand_wash
-4.02231766488665,1.1268925967490224,-3.8978944,4.177191200060987,-6.628638856675064,2.0322133517764343,-6.580316,6.933162640480959,-5.656079937860705,3.736988784721015,-6.8509536,6.779109487285259,hand_wash
-3.93367140949495,1.1697246966259591,-3.8086798,4.103903827305737,-6.9788359391414145,2.222808752328908,-6.99764815,7.324276743466335,-4.945803030395707,3.9174361456718856,-5.2145562000000005,6.30930056114685,hand_wash
-4.198093325468355,1.6158648391648631,-3.9805224,4.498333774609353,-6.761294766151898,2.5178270042690625,-6.9096313,7.2148845963202755,-4.681056570320759,4.117201831746111,-4.639153,6.234071024449167,hand_wash
-4.262406646130653,1.6458043549142458,-4.02602795,4.5691117727227315,-6.796442615150754,2.5019387326539366,-6.8341883,7.242329020625285,-3.7779778244253768,4.71508780935343,-3.9966887,6.041950801832404,hand_wash
-4.263772645979899,1.6282989930891314,-4.1152422,4.564111609886584,-6.951754809120602,2.5150969112220474,-6.98447585,7.3927401820279135,-3.6335063887469845,4.72949222422551,-3.9727385,5.9640980354178215,hand_wash
-4.2170231011,1.766467375219575,-4.076323,4.572055426493231,-6.455910882443325,2.7395901899906794,-6.302494,7.0131405041638315,-4.47090120280932,5.114553772822169,-5.1684523,6.79320379941389,hand_wash
-3.8804972978309045,1.4216818080292422,-3.871549,4.132727724125344,-7.03707888407035,2.6377609612085173,-6.90783505,7.515202067084059,-4.519335661746984,4.615774109987256,-5.2151552500000005,6.459858006022014,hand_wash
-3.7344297013451127,1.3154573011557986,-3.6464171,3.9593425092371897,-7.134345998145363,2.590572420128366,-7.1946387,7.590122415691496,-6.024392506190476,2.9122606505007522,-5.7767873,6.691380064314015,hand_wash
-3.6929576350168345,1.3552881539577082,-3.4739759,3.9337948693706974,-7.210079931306532,2.7233517268206,-7.352111150000001,7.707262629741247,-5.714002086306532,2.8945609798755334,-5.53788375,6.405333957611688,hand_wash
-4.175340459296482,1.5219055153790009,-3.9883062000000002,4.444059444784598,-7.146813505929648,2.5155180126876906,-7.21439775,7.57659383632874,-4.984008550213567,3.329720475934378,-5.16845205,5.993945251373139,hand_wash
-4.275886153015075,1.5435836157061296,-4.201463,4.545971048326471,-6.833120103643216,2.465552026798802,-6.974297,7.264329091365888,-3.251822714459799,5.092772539050551,-4.2583445,6.042407061824294,hand_wash
-4.33561737979798,1.5954141098539607,-4.2098455,4.619840283595029,-6.673313693207072,2.551152923244524,-6.72761,7.14433320091694,-3.457240926780303,5.190428586591772,-4.6068201,6.2364303682726865,hand_wash
-4.3864903210050255,1.7154284634695907,-4.1924814999999995,4.709988550893984,-6.309209592236182,2.349215094682032,-6.268964,6.7323797605190805,-2.828403727298995,5.775714904481504,-4.3715095,6.43107691622862,hand_wash
-4.293087566733669,1.6003646702357057,-4.179309,4.581677414810197,-6.451355202160805,2.258896539479806,-6.4803242999999995,6.8353930041016016,-3.5075361827386935,5.603523061825392,-5.59895685,6.6107700593524,hand_wash
-4.4441035235768265,1.6225953944811533,-4.2739124,4.731053999106268,-6.307829923047859,2.244550664289919,-6.268964,6.695276396285838,-5.610423734156171,4.107979104659992,-6.8461633,6.953585176087655,hand_wash
-4.750198492695214,1.8405297800432638,-4.580475,5.094304230337053,-6.1249367020906815,2.2307631842399864,-6.046227,6.518523911805339,-3.6696857130831235,5.308476281770537,-5.430707,6.453411010227595,hand_wash
-4.860589580201511,1.6684683474296063,-4.6894484,5.138980219220345,-6.229373438110832,2.1241430296351713,-6.194718,6.581571016238329,-4.879327431471033,4.545086348041329,-6.47733,6.668256600840835,hand_wash
-4.607948542706766,1.6573738517490102,-4.348158,4.896945768200294,-6.170140570125314,2.082129781546442,-6.143225,6.511981194867577,-3.927916064195489,5.316394411369328,-6.1156826,6.610035865606479,hand_wash
-4.651371649849246,1.6185038591750185,-4.4158173,4.924917559430384,-6.350905796331659,1.9439908656260687,-6.3491966,6.641769712924157,-3.7293884133090454,5.30293892651179,-6.1043063,6.483016211273713,hand_wash
-4.2829267766331665,1.34136993184575,-4.1589513,4.488065849345487,-6.083665537964825,1.9583023984552468,-6.23842715,6.3910824327039,-6.175133612319095,4.27944562079296,-7.2161935,7.513050642137129,hand_wash
-4.4787918452085425,1.6803170227458557,-4.2775049,4.783622235256045,-6.007404015452262,2.5111505382566914,-6.228248300000001,6.511127400892937,-4.1026774759138185,5.494766718885828,-5.8713905,6.85743565528295,hand_wash
-4.672791981295455,1.6730122332155162,-4.578079949999999,4.963260504239916,-6.011586723939394,2.675206138889591,-6.0558068,6.579962220635991,-4.785454648746717,4.953531927662313,-6.3755419,6.887528929418843,hand_wash
-4.417423979932161,1.7604406879426064,-4.1751178499999995,4.755290320710558,-5.859674034849246,2.870475557353108,-5.903722999999999,6.524983503431107,-5.121839521911307,5.025174554548973,-6.08394835,7.175348032806431,hand_wash
-4.8470561756608035,1.9795243144811108,-4.6541217,5.235691939145527,-6.119383212864321,2.9255048429323747,-6.13663875,6.782730238768637,-3.1497365217128137,5.322974573236976,-4.062552,6.1850544430537475,hand_wash
-4.75261159652393,1.7804205250031693,-4.5780797,5.075156572290779,-6.217123815314861,2.5715042068078016,-6.2246556,6.727946374681166,-4.223731568994963,4.9430636540565756,-5.3432884,6.501829485227968,hand_wash
-4.711084437393484,1.762986445283417,-4.555327,5.030152858761266,-6.227380924686718,2.463681808732278,-6.4258375,6.69701435236855,-4.534456264363409,4.793449086451208,-5.405559,6.598367052371705,hand_wash
-4.728861003759398,1.6430015921558456,-4.5517344,5.00615427496027,-6.737805225964913,2.186005954259525,-6.955137,7.083547225444197,-3.822802323511278,4.325135225954854,-4.778064,5.772400915341794,hand_wash
-4.459107076322418,1.4253180477069762,-4.355343,4.681363845636001,-6.481803664735517,2.214954072461199,-6.805448,6.849802938135609,-5.60679803861461,3.662865683480772,-5.5780005,6.6972210103171665,hand_wash
-4.634326678467336,1.6673290360742514,-4.413422199999999,4.925136533872983,-6.532939329899498,2.221387962532038,-6.8437684999999995,6.900279760142333,-4.46419605479397,4.394539690448733,-4.9014074999999995,6.264265759573686,hand_wash
-3.9390620746095717,2.19996689830474,-3.725453,4.511769539910482,-7.326201878589421,2.7826295633656803,-7.459288,7.83685276451994,-2.8675894649345084,4.150898258267935,-2.1291723,5.045099175427095,hand_wash
-3.53579273178106,2.5561013621296325,-3.67695375,4.362967386492447,-7.468907719949494,3.239290786078244,-7.577842,8.141104797623758,-1.7150033235707067,4.535376418140398,-1.1753558499999999,4.848801465731773,hand_wash
-3.683167872143609,2.489483490337212,-4.0463853,4.445588107669494,-6.035869391765163,4.634357145750803,-6.9922595,7.60979536313685,1.784931836431078,3.952952379850249,0.9831555,4.337258832265947,hand_wash
-3.86866963759799,2.049444037165322,-3.6583923499999997,4.377993333291528,-5.60965626160804,3.5914071286240663,-6.13304615,6.66081440493053,-0.8352841315577894,6.2400140508854305,-0.49397277,6.2956711267091965,hand_wash
-4.259089778574308,2.0724459095781156,-4.174519,4.736547032394295,-6.1897439771284635,2.5270022248782285,-6.2174706,6.685706450850022,-4.392372329118388,5.267106768872757,-5.750442,6.858232162322162,hand_wash
-4.492921583132833,1.8356781765470696,-4.2822948,4.85345842879405,-5.604591810701755,2.740849711706341,-5.860613,6.23888663999803,-5.976882300526316,4.552649921422396,-6.9036436,7.513304422248049,hand_wash
-4.599619926246851,1.9887586249405114,-4.479884,5.01115399226589,-6.143451322526448,2.781603535592716,-6.3791347,6.743835138960164,-4.031731840347103,5.193567829763305,-4.380491,6.57480101864847,hand_wash
-4.462713726441102,1.6953406654902377,-4.4176135,4.773886653056471,-5.928648748478697,2.5572922110167924,-6.0977197,6.456672473911401,-6.090483653403007,4.396110971319425,-7.3072047,7.511310325404234,hand_wash
-4.387189582807018,1.6093722233605348,-4.2906775,4.673062313816802,-6.291839350358395,2.5314019375484724,-6.4306273,6.781978928022595,-5.317354531598496,4.4081430552804175,-6.558761,6.906951889982153,hand_wash
-4.368204162979798,1.4949398508968728,-4.3295965,4.616931098389232,-7.127499493290404,2.164367356457345,-6.9623217,7.448874752642383,-4.448428237837879,4.026434916656436,-5.273833,6.00005766016157,hand_wash
-4.124259661152881,1.1700660434302348,-4.179309,4.287023710991271,-6.9674869679197995,2.114535065555721,-6.907236,7.281286506627588,-6.095006580541353,2.945601392742621,-6.2821364,6.769466210992538,hand_wash
-3.9807698123425688,1.206004975650431,-4.052373,4.159444229720059,-7.079707890176324,2.2207023517125157,-7.277267,7.419823633020288,-4.900547795380353,4.162487031994102,-5.597161,6.429748594332931,hand_wash
-4.13521237858942,1.2653159691512985,-4.2260118,4.324465969091267,-6.804763258438287,2.265834275621335,-6.9216065,7.172085329105624,-5.150667471450881,4.0928554054879225,-5.845045,6.578817581579073,hand_wash
-4.003953434235589,1.2370391069310915,-4.0248303,4.190693123530264,-6.208331796240603,2.2761426540101333,-6.428232,6.612428379469705,-5.935491674411026,4.271218240358493,-6.9898643,7.312548575823187,hand_wash
-4.234328496491228,1.1622304135201857,-4.212839,4.390935817147521,-6.213133847869675,2.025228084744372,-6.516848,6.534874215069574,-5.811115721879699,4.013376756077299,-6.6162415,7.062312575870524,hand_wash
-4.4364183062344145,0.984646855311374,-4.461921,4.544374194272123,-6.334014367082295,1.9525188001647091,-6.6066613,6.628127010506177,-6.285573475311721,2.6090084340185498,-6.4378123,6.805538841438067,hand_wash
-4.509818741561713,0.8912553729105667,-4.548142,4.597042660394096,-6.447543384886649,1.856850223139207,-6.71803,6.709598233215437,-5.317763819219144,3.6628071560157447,-5.629493,6.457148619875209,hand_wash
-4.477298972544081,0.9401167829018654,-4.548142,4.574934497349447,-6.906424908564232,1.6016092014377248,-6.868916,7.0897007730768475,-4.919566172115869,3.275447971948752,-5.588778,5.91021917857282,hand_wash
-4.142839460757576,1.1423132457076657,-4.29606635,4.2974409069735096,-6.973574121843434,1.6352679986067769,-6.9880682499999995,7.162739522006356,-5.173520381136364,3.4057435962892773,-6.1426263500000005,6.193900433305234,hand_wash
-3.767271974545455,1.3948181961975943,-3.7709582,4.017195032686304,-6.911509253737374,1.8011476566990412,-6.8317933,7.142345066274086,-5.794631798055556,3.40335328849783,-6.6156425,6.720161551731145,hand_wash
-3.3097014461000005,1.2766728771910618,-3.3159046,3.547395847332482,-6.74852138295,1.829030656670176,-6.70964715,6.9919878431797,-7.206499978500001,1.7127396643111878,-7.04135735,7.407234240782811,hand_wash
-3.4206343846384035,1.3595813576895834,-3.3446448,3.680923941288057,-6.712681308179551,1.8906556882156973,-6.654562,6.973856126746917,-7.0849186875311725,2.253458598543608,-7.1611085,7.43465859769489,hand_wash
-3.567224347348485,1.4729317837406495,-3.44104425,3.859354555345911,-6.940833135378789,2.2040935919316054,-6.8096391999999994,7.282389249083442,-6.537384222161616,2.642155645283439,-6.8461635,7.051126074753649,hand_wash
-3.651134700984848,1.3332775992033412,-3.51109855,3.886954303985724,-7.2886190087878795,2.250028742811317,-7.08027645,7.628013922295965,-5.954952965595959,2.6118058039288328,-6.267766,6.502537533909085,hand_wash
-4.057954356632911,1.6490471255068777,-3.7613783,4.3802225951038745,-6.823301508835443,2.916518820229222,-7.0006423,7.420480140073638,-5.602660095696203,3.42802371595412,-5.81391,6.568192045384367,hand_wash
-4.074748861548223,1.7946430120768557,-3.7284466,4.452451215396395,-6.781458307081219,3.0575573622086676,-7.0000434,7.438873153500958,-3.566026029248731,4.949503154383026,-4.1212299,6.100337951009518,hand_wash
-4.1868512979448615,1.6749532090269494,-4.0415955,4.509455847830451,-6.927855125338346,2.9292428151079797,-7.5227566,7.521678011423947,-2.9543616293934836,4.734203213492666,-2.8692334,5.580406141480816,hand_wash
-4.513225230776943,1.639688124542921,-4.5122166,4.801851635514019,-6.675855848746866,2.7366001980757626,-7.037765,7.214986622118995,-2.9703074263859643,4.780319518419112,-2.8740234,5.627981956742785,hand_wash
-4.231525307218045,1.4353958563793727,-4.269122,4.468351786748425,-6.613630361804511,2.7741353570961773,-7.037765,7.171884936477551,-3.6131420769523803,4.84598121243851,-3.6967127,6.044694333012281,hand_wash
-4.518919225692696,1.5915840343131664,-4.430786,4.791009361983719,-6.460749199060452,2.709381077496384,-6.8796935,7.005856552646204,-3.5915157997405545,4.695510159543674,-3.4476306,5.9115819708572,hand_wash
-4.447729230982368,1.60247636455843,-4.2727146,4.727602543689921,-5.910543244652391,2.5183237095347324,-6.165978,6.424677093279539,-4.554859611780857,5.163743424802063,-5.835465,6.885564046628206,hand_wash
-4.113542561889169,1.6496781419952287,-3.9529798,4.432005232471024,-5.625557038078086,2.697573016470647,-5.867798,6.2388935050905,-4.989519464727959,5.42566305611442,-6.7994604,7.37110060217496,hand_wash
-4.442206200251889,1.8852990646590868,-4.212839,4.825717406641291,-6.241770822309824,2.4286426369623233,-6.325247,6.697612115993995,-3.0447756617070527,5.447235981733133,-3.2500415,6.240435775714044,hand_wash
-4.092188727135678,1.5843811462055375,-4.06135435,4.388196918433344,-6.422172669572865,2.296820416641732,-6.5695386,6.820534130411705,-4.636739764725377,5.022015716743883,-6.209687,6.835202813743577,hand_wash
-3.9999744547738696,1.7566384261104255,-3.90927065,4.368703949563444,-6.818042918065326,2.5428212957707457,-7.0766838,7.276788397006331,-4.258362788795728,4.697539142513839,-4.8229707,6.340388602952487,hand_wash
-3.947750395301508,1.767503523599397,-3.8362225,4.325367254874376,-7.283070849899499,2.276537730854465,-7.3389385,7.630579600833726,-3.951008954323367,4.406054646008647,-4.65292405,5.918090004448885,hand_wash
-3.4600138806766925,1.3971845257907884,-3.3518298,3.731463607431354,-7.47569031829574,2.1010990717992266,-7.435338,7.765343717091745,-5.209713708721805,3.59053012118334,-5.6462584,6.327165516877897,hand_wash
-3.2761322422249997,1.3740723860213309,-3.1284943,3.55262119998355,-7.416603106,2.0188324794233683,-7.3048095,7.6864612281532745,-6.00876570225,2.7545598932788584,-5.81570605,6.610057902181823,hand_wash
-3.4783048254,1.611559299493918,-3.20812865,3.8335007283403835,-7.3058544007499995,2.041782510127523,-7.0066295,7.585801496455123,-5.721150809149999,3.12643716514958,-5.903722999999999,6.519676060101932,hand_wash
-3.6736492651385384,1.6761942529822575,-3.485951,4.037985400788823,-7.133261020654912,2.26001163815049,-6.8234105,7.482717781218962,-3.445235613224181,4.9926553400358245,-4.6152024,6.065991738785706,hand_wash
-3.9478358878030297,1.6586852349752124,-3.73922425,4.282130883771574,-6.9915125876262625,2.2638170790652095,-6.7413812,7.34888535972659,-3.366199971792929,5.0999171415239495,-5.0283437,6.110683848842823,hand_wash
-4.674841664379747,2.081514233339865,-4.406836,5.117308481088203,-7.003986017797468,3.9184369257405187,-6.70845,8.025582102159895,-2.311354540091139,4.83752308761276,-2.325564,5.3613421298389845,hand_wash
-4.511422511081013,2.080141866532664,-4.3206153,4.9678892155915175,-6.864695924962025,3.869861472412432,-6.685697,7.880347578492484,-1.5713116808506324,5.3995014012810865,-0.94962525,5.62348964441245,hand_wash
-4.367230876248744,2.0923119521860967,-4.1924816499999995,4.842569032210193,-6.7080375022914565,3.844423293244949,-6.70246225,7.731581829728826,-4.184225492577889,4.89060060485328,-5.8456439499999995,6.4362813214565096,hand_wash
-4.428247063025063,2.275178762909968,-4.1864944,4.978534970690336,-6.033027189548872,4.389874477123637,-6.234236,7.461126925253148,-3.4797352848270675,5.879953102578311,-4.9014072,6.832452425080676,hand_wash
-3.860494678861809,1.8037988699273106,-3.80748225,4.261115995683688,-5.787381166934673,3.1184784093721025,-6.177953,6.57409220813871,-2.8538342705778894,6.674585552296484,-4.8702721,7.259095146011643,hand_wash
-3.984018960576441,1.667449107685812,-3.8727465,4.318888005604545,-5.6941919564160415,3.0047816271958054,-5.9492283,6.438364284789002,-4.367507218270676,6.073057676470049,-6.0103016,7.480451112291173,hand_wash
-4.219847352796992,2.089971146005927,-3.8727465,4.709043541107378,-5.210773170922307,3.7992001530854997,-5.4175344,6.448726916377262,-4.017045024035088,6.462598808557499,-5.8019347,7.609325468495474,hand_wash
-4.085504165595959,1.9642544108442315,-3.8679565,4.533171039970029,-5.727770867121213,3.3818883858495536,-5.75163935,6.651656046473434,-3.7263177511143937,6.335762703318467,-5.3971765000000005,7.350328769179755,hand_wash
-4.164032594676692,1.961744238021841,-3.9877076,4.6029998810495085,-5.808255505112783,3.3306060479067456,-5.9420433,6.6954289376429,-5.387545409000751,5.181818707235351,-6.4893055,7.475084658296475,hand_wash
-3.8702252016231156,1.9457471666248314,-3.6326457999999997,4.331809685074732,-5.923752831758795,3.384184640285205,-6.16358275,6.822283583325501,-5.441658878118844,5.186488700570167,-6.57851975,7.517400906360633,hand_wash
-3.785611196231156,1.5412247835535011,-3.7230579,4.08732503753619,-6.750675444974875,2.3853772642513826,-6.6934807,7.159723713677374,-5.2865783537972355,4.504810771404095,-6.1007134999999995,6.945590743557805,hand_wash
-3.7363989572613066,1.486204663442385,-3.5398388,4.021129377359211,-6.776767923467337,2.725735261013784,-6.82041675,7.3043970457300365,-6.4963791426884425,2.843889104512951,-6.59827875,7.091589892564635,hand_wash
-3.9843050167506298,1.8128462453422938,-3.6631823,4.377339143333069,-6.566838884987405,3.1672243991317397,-6.758745,7.290725844237873,-4.309174035465995,5.14222751845569,-5.2630553,6.709059898338757,hand_wash
-4.371583287858942,1.7514456456908278,-4.2822948,4.709384491894558,-5.10150924461209,3.908777058795987,-5.2486854,6.426813725963468,-0.7894273830730473,6.582637057519588,-1.956731,6.629804388077804,hand_wash
-5.1162714807556675,1.988616420407816,-5.090614,5.489155593742027,-2.9406043812292193,4.049295683909145,-2.1627026,5.004393036386102,1.9358001814609573,6.362548933567696,5.3768187,6.6505151134771285,hand_wash
-2.2597459442756893,3.2533999088452457,-2.8596532,3.961194605109004,-6.116906897914787,3.822257930027749,-6.6377964,7.212919359137292,-0.6250490881528822,6.035967383629812,-2.6752367,6.068244278112382,hand_wash
-2.584627252055416,3.572978855978998,-3.1925611,4.409815862067318,-6.8530769198236765,2.9579495385609156,-6.8186207,7.464189757883485,-4.053440871851386,4.864748644419357,-4.8966174,6.332153052080728,hand_wash
-3.440493932070707,3.3537886880143293,-4.27031965,4.804674500990492,-6.42356032780303,2.631408989257086,-6.7737137999999995,6.941645377982656,-3.9854818707878787,4.77353706556199,-4.8511121500000005,6.218578765174003,hand_wash
-4.629097351407035,1.786342631400765,-4.6571155,4.961810383878392,-6.293449387964825,2.590212689946484,-6.5078668,6.805637881788496,-4.353185718170855,4.909616008820049,-5.646857150000001,6.5615970046131915,hand_wash
-4.48129872534005,1.8561605269658903,-4.418811,4.850502053148793,-6.006932202292191,2.753250961432746,-5.9911413,6.607845741205319,-4.05169136218136,5.413442275795129,-5.271438,6.761771969516643,hand_wash
-4.4452946478894475,1.6088663642421885,-4.5667036,4.727482996748317,-6.241878243567839,2.392561342856994,-6.11209,6.684713440893274,-4.394262102346733,5.269520730660363,-5.79894085,6.861296390258919,hand_wash
-4.463338537939698,1.5152229420212278,-4.391268500000001,4.713522193464793,-6.527412117261307,2.3554185866117616,-6.44379995,6.93938798934934,-5.832504422294724,3.7414868939443613,-6.3947020000000006,6.929417869752475,hand_wash
-4.50712210277078,1.4273032638433432,-4.348158,4.727720831041397,-6.397694416297228,2.4408297548616065,-6.388715,6.847491784335233,-5.709633056708564,3.858692836488588,-6.2234583,6.891256782955308,hand_wash
-4.6709018075,1.456826045807606,-4.5457473,4.89281777946514,-6.618531701425,2.2047115372117743,-6.466552699999999,6.976081625460127,-4.840564984988251,4.221994198800748,-5.42651525,6.423107066568442,hand_wash
-4.5085941851758795,1.3874914101989586,-4.3140288,4.717261275356459,-6.830670920025126,2.081704895581297,-6.908434,7.140837520204757,-4.628026218329899,4.138951228680458,-5.14090945,6.208827904761447,hand_wash
-4.409723169423559,1.344612153822944,-4.2667274,4.610167055016482,-6.167826556666668,2.264431965005441,-6.357579,6.570368068629109,-5.73146782550376,4.248217285961893,-6.582711,7.134218495639885,hand_wash
-4.675789990100755,1.5662284104986253,-4.5421543,4.931134095254303,-6.161600985869017,2.2720135298573494,-6.2881236,6.5671433811754785,-3.944322693264484,5.3189481754667955,-5.1373167,6.621849530297615,hand_wash
-4.465408067777777,1.5379256035885698,-4.3691143,4.722825888591292,-6.411621497702021,2.5021935195591865,-6.485713,6.88257674415031,-4.3210597848737375,5.2457639288885085,-5.5223163,6.796292876420267,hand_wash
-3.8123445424497486,2.0121622977520053,-3.8002973,4.310773483128175,-6.661337631130653,2.7179059615751338,-6.646179200000001,7.194472312260504,-1.9536890545100505,5.537660999037908,-1.78907955,5.872187859901786,hand_wash
-4.046129740339196,2.28969114164837,-3.98351615,4.64906994997928,-6.804530315037688,2.996295911932725,-6.9120264,7.4350132481476905,-1.4972813604396986,5.39214931564788,-1.02387085,5.596170629507473,hand_wash
-3.911391845414573,2.3028230070459537,-3.8751415,4.538940401696831,-6.9103625010175875,2.9919537567313186,-7.056925,7.530265412180948,-2.1967263475552765,5.448033129883704,-1.42264155,5.874237961672474,hand_wash
-3.9665194186055275,2.237362699447823,-3.9308258499999997,4.554016704740462,-6.797799578907036,2.9029008912885983,-6.9689081,7.391678611765585,-2.8148459919648237,5.248604391710271,-2.29382985,5.9557708165409435,hand_wash
-4.6523767119647355,1.8658387270774068,-4.4762917,5.012580495662253,-6.894166253413099,2.965818377000567,-7.2102065,7.505038772388472,-4.43319924865743,4.353409754734627,-4.0463853,6.213326972799308,hand_wash
-4.687893885984848,1.9520563373610311,-4.4541375,5.07807769047358,-6.686032649772727,3.3045168559803257,-7.1335657,7.458073762392338,-4.450433153863636,4.291661530090903,-4.1835005,6.1826138441496425,hand_wash
-4.624734558316583,1.8578194397813212,-4.4176135,4.983940489784871,-6.663169965351758,3.190201478149043,-7.09165285,7.387504278059682,-4.152972894934673,4.540122792656246,-4.1236248,6.153039804719195,hand_wash
-4.451640239899498,1.9628044168063874,-4.2864863,4.865151796617154,-6.6673943510301505,3.2084473940174494,-6.93897035,7.399208208472453,-4.439168714545227,4.493504197067374,-4.7205835,6.316470442047459,hand_wash
-4.232263615162907,2.054548024152877,-4.0320153,4.7045959328918245,-6.594986385238095,3.1017969139562567,-6.8329906,7.288003122728777,-4.6079335483934845,4.518220961522458,-5.0115786,6.453477531033255,hand_wash
-3.8167540198500003,1.9074382868444815,-3.7589831,4.266840993775294,-7.33709142875,1.948873542742907,-7.33115485,7.591509646930577,-4.42554104159,4.10330139130532,-4.9373327,6.03510528646234,hand_wash
-3.61785917074813,1.7539869919460547,-3.4919386,4.020618776666387,-7.45671410573566,1.9268101016836268,-7.3910303,7.701635048652153,-5.889606867132169,2.4243666477764214,-5.7911572,6.36906764701248,hand_wash
-3.582414672394015,1.6782547492030484,-3.4212854,3.9560376499986076,-7.3170474448877805,1.885056263114967,-7.3131924,7.555965883052131,-6.171842882842893,2.521611321229462,-6.1540027,6.667095936451721,hand_wash
-3.5700244820698255,1.8084405122772673,-3.3985326,4.001941015185455,-7.2233938286783035,1.7207362221081,-7.197034,7.425520288186052,-6.5508801159601,2.1044547583332256,-6.4438,6.880607540294154,hand_wash
-3.395092491720699,1.6379507810078613,-3.2895594,3.769553791676479,-7.292174497755612,1.669300316305745,-7.204219,7.480800254767919,-6.466815540498754,2.171490272790974,-6.692882,6.821662058447487,hand_wash
-3.0784153580448876,1.8050799311656958,-2.9350965,3.568606825435353,-7.054724158977556,2.416532167166577,-7.1515284,7.457128178743636,-5.951850505436409,3.7089934307239867,-6.452183,7.012927827107401,hand_wash
-3.2070012301424935,1.9216249754400505,-3.0129347,3.738649413407259,-6.89752220216285,2.533414589544973,-6.957532,7.348061105614785,-5.195976597099237,4.525592654898781,-6.260581,6.890512439265803,hand_wash
-3.4897592437715734,2.000275542787123,-3.326682,4.022377633509994,-6.231503475910405,3.278960771510847,-6.653364,7.041535295046847,-5.738722124695433,5.013569182656551,-7.0946468,7.620289205387964,hand_wash
-4.184981971086734,2.3136334592447207,-3.9481897,4.781942480003048,-5.749971458644643,3.454780516972463,-6.032455499999999,6.708031022265812,-4.525817101938776,5.9406144124516285,-5.9683888,7.468193893949828,hand_wash
-4.868808934668367,2.0011872678893994,-4.75531115,5.264033712227645,-5.661865892955867,3.1071465533276466,-6.175557850000001,6.458411963762672,-5.014453020969388,5.261030667210401,-6.2845311,7.267955887375578,hand_wash
-5.0782557152250005,2.3455446644868423,-4.8936238,5.593769827434632,-5.29711259817175,4.3776641636775615,-5.7606208500000005,6.871924432621232,-4.916433248675,5.5755376307893805,-6.18693415,7.433568171546251,hand_wash
-5.188143194307305,2.2626506714103445,-5.0487013,5.660072249138777,-5.514791889395466,4.097017874335463,-5.8725877,6.870115358999898,-3.960167816246851,5.785823548400113,-5.469027,7.011325357310031,hand_wash
-4.977042678696742,2.093881937339807,-4.883445,5.399564370677207,-5.195757780897243,4.009927436885209,-5.3552637,6.563186494900098,-5.731389779273182,5.192911748730493,-6.6473765,7.734026198045899,hand_wash
-5.251448315894207,2.7912551786071744,-4.968468,5.947168644540818,-5.108157392740554,4.813725965049443,-5.0487013,7.0189194051222135,-3.7971465995818643,6.066258558773758,-5.0331335,7.156662294716161,hand_wash
-5.123332873324936,2.4552032575612373,-4.9277525,5.681246585638689,-5.593610360926951,3.6795103804948237,-5.7923546,6.69531728225321,-4.685291633511335,5.365126045319078,-5.933661,7.122958316122062,hand_wash
-5.264252928596492,2.5679949281276055,-4.9277525,5.8572140858197965,-5.355665853002506,4.111059783097521,-5.484595,6.751590128941397,-4.842138234696742,5.141618651664951,-5.933661,7.062757608969813,hand_wash
-5.350591270957178,2.6268227009050937,-4.9624805,5.960622824070778,-5.520933285491183,4.090040343207173,-5.9001307,6.870890360928977,-3.2784770775163725,5.803367226109584,-3.9529798,6.665394445108491,hand_wash
-4.861074271105528,1.9715851834030012,-4.64334415,5.245683101810324,-5.686390181130654,3.118068728719028,-5.91210585,6.48516660457344,-5.202391623291457,5.216700688828665,-6.390510750000001,7.367417775511212,hand_wash
-5.162260524210526,2.3986660387317036,-4.716991,5.6923222401044,-5.123643090854636,4.113604885675261,-5.366041,6.570651693547134,-3.571586369348371,6.197258166491135,-5.0726514,7.152778339628325,hand_wash
-4.961878696111111,2.2897573642746383,-4.6050238,5.464725883534437,-5.627424995128787,3.9026269700568266,-5.797743499999999,6.848241332138871,-3.6638476320707065,6.168549985171376,-5.20617365,7.174593256107827,hand_wash
-4.9489357009273185,2.5093786245716565,-4.519402,5.548778753326727,-5.554080304789474,4.561632337234338,-5.7636147,7.1872315680067205,-4.8282392949999995,5.650004267659656,-5.5732102,7.431987817155948,hand_wash
